poi_id,osm_id,name,lat,lon,amenity,tourism,railway,public_transport,aeroway,shop,leisure,office,building,addr_street,addr_housenumber,addr_city,all_tags_json
1283,,17th Street North,38.8940566,-77.0722189,,,,,,,,,,,,,"{""bridge"": ""yes"", ""highway"": ""primary"", ""lanes"": ""2"", ""layer"": ""1"", ""maxspeed"": ""25 mph"", ""name"": ""17th Street North"", ""surface"": ""paved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""17th"", ""tiger:name_direction_suffix"": ""N"", ""tiger:name_type"": ""St"", ""tiger:zip_left"": ""22209"", ""tiger:zip_right"": ""22209""}"
1284,,Sherman Road,38.8872143,-77.0762453,,,,,,,,,,,,,"{""access"": ""private"", ""highway"": ""residential"", ""name"": ""Sherman Road"", ""surface"": ""paved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Sherman"", ""tiger:name_type"": ""Rd"", ""tiger:zip_left"": ""22211"", ""tiger:zip_right"": ""22211""}"
1285,,,38.8962341,-77.0800416,parking,,,,,,,,,,,,"{""access"": ""private"", ""amenity"": ""parking"", ""parking"": ""surface""}"
1286,,,38.895796,-77.0791226,parking,,,,,,,,,,,,"{""access"": ""private"", ""amenity"": ""parking"", ""parking"": ""surface""}"
1287,,,38.8948136,-77.080084,,,,,,,,,residential,,,,"{""building"": ""residential""}"
1288,,,38.8949386,-77.0790851,,,,,,,swimming_pool,,,,,,"{""access"": ""private"", ""leisure"": ""swimming_pool""}"
1289,,,38.8957174,-77.0798851,parking,,,,,,,,,,,,"{""access"": ""private"", ""amenity"": ""parking"", ""parking"": ""surface""}"
1290,,,38.8954206,-77.0797304,,,,,,,,,residential,,,,"{""building"": ""residential""}"
1291,,,38.8953112,-77.0796092,,,,,,,,,residential,,,,"{""building"": ""residential""}"
1292,,,38.8951321,-77.0796232,,,,,,,,,residential,,,,"{""building"": ""residential""}"
1293,,,38.8949331,-77.0795543,,,,,,,,,residential,,,,"{""building"": ""residential""}"
1294,,,38.8947737,-77.0796467,,,,,,,,,residential,,,,"{""building"": ""residential""}"
1295,,,38.894645,-77.0791347,parking,,,,,,,,,,,,"{""access"": ""private"", ""amenity"": ""parking"", ""parking"": ""surface""}"
1296,,,38.8982145,-77.0800427,,,,,,,,,house,21st Street North,1804,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1804"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""21st Street North"", ""building"": ""house"", ""house"": ""terraced"", ""source"": ""esri_USDOT_Virgina""}"
1297,,,38.8981181,-77.0800516,,,,,,,,,house,21st Street North,1806,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1806"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""21st Street North"", ""building"": ""house"", ""house"": ""terraced"", ""source"": ""esri_USDOT_Virgina""}"
1298,,,38.898401,-77.0799353,,,,,,,,,detached,North Quinn Street,2030,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""2030"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Quinn Street"", ""building"": ""detached"", ""source"": ""esri_USDOT_Virgina""}"
1299,,,38.8987134,-77.0788096,parking,,,,,,,,,,,,"{""access"": ""private"", ""amenity"": ""parking"", ""parking"": ""surface""}"
1300,,,38.8988179,-77.0792358,parking,,,,,,,,,,,,"{""access"": ""private"", ""amenity"": ""parking"", ""parking"": ""surface""}"
1301,,,38.8982487,-77.0790979,parking,,,,,,,,,,,,"{""amenity"": ""parking""}"
1302,,,38.8990609,-77.0774874,parking,,,,,,,,,,,,"{""access"": ""private"", ""amenity"": ""parking"", ""parking"": ""surface""}"
1303,,,38.8991087,-77.0786644,parking,,,,,,,,,,,,"{""access"": ""private"", ""amenity"": ""parking"", ""parking"": ""surface""}"
1304,,,38.8992484,-77.0779058,parking,,,,,,,,,,,,"{""access"": ""private"", ""amenity"": ""parking"", ""parking"": ""surface""}"
1305,,,38.8994563,-77.0782299,parking,,,,,,,,,,,,"{""access"": ""private"", ""amenity"": ""parking"", ""parking"": ""surface""}"
1306,,,38.8991557,-77.0793041,parking,,,,,,,,,,,,"{""amenity"": ""parking""}"
1307,,,38.899098,-77.0794753,,,,,,,,,garage,,,,"{""building"": ""garage""}"
1308,,,38.8914574,-77.0798145,,,,,,,,,residential,North Rolfe Street,1511,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1511"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Rolfe Street"", ""building"": ""residential"", ""height"": ""13.4"", ""source"": ""esri_USDOT_Virgina""}"
1309,,,38.8897048,-77.0800302,parking,,,,,,,,,,,,"{""access"": ""private"", ""amenity"": ""parking"", ""parking"": ""surface""}"
1310,,,38.8998507,-77.0778078,parking,,,,,,,,,,,,"{""access"": ""private"", ""amenity"": ""parking"", ""parking"": ""surface""}"
1311,,,38.8998392,-77.0785077,parking,,,,,,,,,,,,"{""access"": ""private"", ""amenity"": ""parking"", ""parking"": ""surface""}"
1312,,,38.8997109,-77.0792189,,,,,,,,,garage,,,,"{""building"": ""garage""}"
1313,,,38.8995741,-77.0790564,,,,,,,,,garage,,,,"{""building"": ""garage""}"
1314,,,38.8997871,-77.0791872,,,,,,,,,garage,,,,"{""building"": ""garage""}"
1315,,,38.8993139,-77.0775748,,,,,,,,,apartments,North Pierce Street,2100,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""2100"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Pierce Street"", ""building"": ""apartments"", ""source"": ""esri_USDOT_Virgina""}"
1316,,,38.8995241,-77.0773286,parking,,,,,,,,,,,,"{""access"": ""private"", ""amenity"": ""parking"", ""parking"": ""surface""}"
1317,,Former Key Bridge Marriott Redevelopment,38.8995646,-77.0726823,,,,,,,,,,,,,"{""landuse"": ""brownfield"", ""name"": ""Former Key Bridge Marriott Redevelopment"", ""note"": ""https://www.arlnow.com/2025/07/22/key-bridge-marriott-redevelopment-plan-expires-as-demolition-continues-in-rosslyn/""}"
1318,,Custis Trail,38.898645,-77.0774706,,,,,,,,,,,,,"{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""cycleway"", ""motor_vehicle"": ""no"", ""name"": ""Custis Trail"", ""segregated"": ""no"", ""surface"": ""paved""}"
1319,,Memorial Circle,38.8853125,-77.0597954,,,,,,,,,,,,,"{""foot"": ""no"", ""highway"": ""primary"", ""junction"": ""roundabout"", ""lanes"": ""1"", ""maxspeed"": ""15 mph"", ""name"": ""Memorial Circle"", ""oneway"": ""yes"", ""sidewalk:left"": ""no"", ""sidewalk:right"": ""separate"", ""surface"": ""asphalt"", ""turn:lanes"": ""through;right""}"
1320,,Memorial Avenue,38.8855738,-77.0607834,,,,,,,,,,,,,"{""destination"": ""Arlington National Cemetery"", ""foot"": ""no"", ""highway"": ""primary"", ""lanes"": ""1"", ""lit"": ""yes"", ""maxspeed"": ""15 mph"", ""name"": ""Memorial Avenue"", ""oneway"": ""yes"", ""sidewalk:left"": ""no"", ""sidewalk:right"": ""separate"", ""surface"": ""asphalt""}"
1321,,Memorial Avenue,38.8853366,-77.0606806,,,,,,,,,,,,,"{""destination"": ""Arlington Memorial Bridge;Washington Boulevard"", ""foot"": ""no"", ""highway"": ""primary"", ""lanes"": ""1"", ""lit"": ""yes"", ""maxspeed"": ""15 mph"", ""name"": ""Memorial Avenue"", ""oneway"": ""yes"", ""sidewalk:left"": ""no"", ""sidewalk:right"": ""separate"", ""surface"": ""asphalt""}"
1322,,Memorial Circle,38.8861103,-77.06018,,,,,,,,,,,,,"{""destination"": ""Arlington Cemetery;Military Womens Memorial"", ""destination:ref"": ""I 395;VA 110"", ""foot"": ""no"", ""highway"": ""primary"", ""junction"": ""roundabout"", ""lanes"": ""1"", ""maxspeed"": ""15 mph"", ""name"": ""Memorial Circle"", ""oneway"": ""yes"", ""sidewalk:left"": ""no"", ""sidewalk:right"": ""separate"", ""surface"": ""asphalt"", ""turn:lanes"": ""left;through""}"
1323,,Memorial Circle,38.885555,-77.0604766,,,,,,,,,,,,,"{""direction"": ""forward"", ""foot"": ""no"", ""highway"": ""primary"", ""junction"": ""roundabout"", ""lanes"": ""1"", ""maxspeed"": ""15 mph"", ""name"": ""Memorial Circle"", ""oneway"": ""yes"", ""surface"": ""asphalt""}"
1324,,Terrace Lofts Condominiums,38.8976917,-77.0777183,,,,,,,,,residential,North Colonial Terrace,1633,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1633"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""residential"", ""height"": ""18.7"", ""name"": ""Terrace Lofts Condominiums"", ""source"": ""esri_USDOT_Virgina""}"
1325,,,38.8972888,-77.0776245,parking,,,,,,,,,,,,"{""access"": ""private"", ""amenity"": ""parking"", ""parking"": ""surface""}"
1326,,,38.8972129,-77.0772365,,,,,,,,,semidetached_house,19th Street North,1557,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1557"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""19th Street North"", ""building"": ""semidetached_house"", ""source"": ""esri_USDOT_Virgina""}"
1327,,,38.8978609,-77.077205,,,,,,,,,semidetached_house,North Colonial Terrace,1627,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1627"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""semidetached_house"", ""source"": ""esri_USDOT_Virgina""}"
1328,,,38.8978857,-77.0771667,,,,,,,,,semidetached_house,North Colonial Terrace,1625,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1625"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""semidetached_house"", ""source"": ""esri_USDOT_Virgina""}"
1329,,,38.8979785,-77.0768301,,,,,,,,,semidetached_house,North Colonial Terrace,1617,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1617"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""semidetached_house"", ""source"": ""esri_USDOT_Virgina""}"
1330,,,38.8980117,-77.0766542,,,,,,,,,semidetached_house,North Colonial Terrace,1613,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1613"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""semidetached_house"", ""source"": ""esri_USDOT_Virgina""}"
1331,,,38.8980631,-77.0764831,,,,,,,,,semidetached_house,North Colonial Terrace,1609,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1609"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""semidetached_house"", ""source"": ""esri_USDOT_Virgina""}"
1332,,,38.8980552,-77.0762983,,,,,,,,,semidetached_house,North Colonial Terrace,1605,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1605"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""semidetached_house"", ""source"": ""esri_USDOT_Virgina""}"
1333,,,38.8980707,-77.0761226,,,,,,,,,semidetached_house,North Colonial Terrace,1601,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1601"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""semidetached_house"", ""source"": ""esri_USDOT_Virgina""}"
1334,,,38.898086,-77.0759788,,,,,,,,,terrace,North Colonial Terrace,1599,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1599"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1335,,,38.8981015,-77.0757934,,,,,,,,,terrace,North Colonial Terrace,1595,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1595"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1336,,,38.8982392,-77.0752263,parking,,,,,,,,,,,,"{""access"": ""private"", ""amenity"": ""parking"", ""parking"": ""surface""}"
1337,,,38.8981415,-77.0751658,,,,,,,,,residential,North Colonial Terrace,1593,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1593"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""residential"", ""source"": ""esri_USDOT_Virgina""}"
1338,,,38.8981604,-77.0749148,,,,,,,,,residential,North Colonial Terrace,1581,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1581"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""residential"", ""source"": ""esri_USDOT_Virgina""}"
1339,,,38.8982117,-77.0744521,,,,,,,,,residential,North Colonial Terrace,1573,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1573"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""residential"", ""source"": ""esri_USDOT_Virgina""}"
1340,,,38.8982288,-77.0745933,,,,,,,,,residential,North Colonial Terrace,1575,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1575"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""residential"", ""source"": ""esri_USDOT_Virgina""}"
1341,,,38.8981928,-77.0747032,,,,,,,,,residential,North Colonial Terrace,1577,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1577"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""residential"", ""source"": ""esri_USDOT_Virgina""}"
1342,,,38.898235,-77.0738857,parking,,,,,,,,,,,,"{""access"": ""private"", ""amenity"": ""parking"", ""parking"": ""surface""}"
1343,,,38.8972897,-77.0736761,parking,,,,,,,,,,,,"{""access"": ""private"", ""amenity"": ""parking"", ""parking"": ""surface""}"
1344,,,38.8977772,-77.0750462,,,,,,,,,terrace,North Colonial Terrace,1576,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1576"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1345,,,38.8978119,-77.0749679,,,,,,,,,terrace,North Colonial Terrace,1574,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1574"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1346,,,38.8978177,-77.0749051,,,,,,,,,terrace,North Colonial Terrace,1572,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1572"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1347,,,38.8977797,-77.0748312,,,,,,,,,terrace,North Colonial Terrace,1570,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1570"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1348,,,38.8977981,-77.0747431,,,,,,,,,terrace,North Colonial Terrace,1568,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1568"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1349,,,38.8978333,-77.0746594,,,,,,,,,terrace,North Colonial Terrace,1566,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1566"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1350,,,38.8978241,-77.0746016,,,,,,,,,terrace,North Colonial Terrace,1564,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1564"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1351,,,38.8978005,-77.0745168,,,,,,,,,terrace,North Colonial Terrace,1562,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1562"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1352,,,38.8977749,-77.0744651,,,,,,,,,terrace,North Colonial Terrace,1560,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1560"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1353,,,38.8977251,-77.0744005,,,,,,,,,terrace,North Colonial Terrace,1558,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1558"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1354,,,38.8976745,-77.074385,,,,,,,,,terrace,North Colonial Terrace,1556,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1556"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1355,,,38.8976146,-77.0743492,,,,,,,,,terrace,North Colonial Terrace,1554,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1554"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1356,,,38.8975745,-77.074332,,,,,,,,,terrace,North Colonial Terrace,1552,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1552"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1357,,,38.8975115,-77.0743274,,,,,,,,,terrace,North Colonial Terrace,1550,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1550"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1358,,,38.8975508,-77.0750291,,,,,,,,,terrace,North Colonial Court,1513,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1513"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Court"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1359,,,38.897563,-77.0749392,,,,,,,,,terrace,North Colonial Court,1511,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1511"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Court"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1360,,,38.8975222,-77.0748649,,,,,,,,,terrace,North Colonial Court,1509,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1509"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Court"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1361,,,38.8975265,-77.0747992,,,,,,,,,terrace,North Colonial Court,1507,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1507"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Court"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1362,,,38.8975518,-77.074737,,,,,,,,,terrace,North Colonial Court,1505,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1505"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Court"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1363,,,38.8975775,-77.0746448,,,,,,,,,terrace,North Colonial Court,1503,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1503"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Court"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1364,,,38.8975416,-77.0745599,,,,,,,,,terrace,North Colonial Court,1501,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1501"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Court"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
1365,,,38.8977987,-77.0753537,,,,,,,,,terrace,North Colonial Terrace,1582,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1582"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Colonial Terrace"", ""building"": ""terrace"", ""source"": ""esri_USDOT_Virgina""}"
